sale_date,year,quarter,month,weekday_name,branch,city,product_line,customer_segment,payment_method,sales_count,total_quantity,revenue,gross_income,avg_check,avg_rating
2019-03-08,2019,1,3,Friday   ,C,Naypyitaw,Food and beverages,Member,Ewallet,1,4,71.5680,3.4080,71.5680000000000000,7.0000000000000000
2019-03-08,2019,1,3,Friday   ,C,Naypyitaw,Food and beverages,Normal,Ewallet,1,2,90.8670,4.3270,90.8670000000000000,5.7000000000000000
2019-03-08,2019,1,3,Friday   ,C,Naypyitaw,Health and beauty,Normal,Credit card,1,6,291.4380,13.8780,291.4380000000000000,9.5000000000000000
2019-03-08,2019,1,3,Friday   ,C,Naypyitaw,Health and beauty,Normal,Ewallet,1,6,512.1900,24.3900,512.1900000000000000,5.3000000000000000
2019-03-09,2019,1,3,Saturday ,A,Yangon,Fashion accessories,Normal,Credit card,1,8,817.2360,38.9160,817.2360000000000000,6.2000000000000000
2019-03-09,2019,1,3,Saturday ,A,Yangon,Food and beverages,Member,Cash,1,5,523.8450,24.9450,523.8450000000000000,5.4000000000000000
2019-03-09,2019,1,3,Saturday ,A,Yangon,Health and beauty,Member,Ewallet,1,10,545.3700,25.9700,545.3700000000000000,6.5000000000000000
2019-03-09,2019,1,3,Saturday ,A,Yangon,Health and beauty,Normal,Credit card,1,4,217.1820,10.3420,217.1820000000000000,9.8000000000000000
2019-03-09,2019,1,3,Saturday ,A,Yangon,Sports and travel,Member,Credit card,1,10,548.7300,26.1300,548.7300000000000000,6.2000000000000000
2019-03-09,2019,1,3,Saturday ,A,Yangon,Sports and travel,Normal,Ewallet,1,2,127.8270,6.0870,127.8270000000000000,8.7000000000000000
2019-03-09,2019,1,3,Saturday ,B,Mandalay,Electronic accessories,Member,Cash,2,8,501.7740,23.8940,250.8870000000000000,8.1500000000000000
2019-03-09,2019,1,3,Saturday ,B,Mandalay,Fashion accessories,Member,Ewallet,1,8,474.3480,22.5880,474.3480000000000000,7.3000000000000000
2019-03-09,2019,1,3,Saturday ,B,Mandalay,Fashion accessories,Normal,Credit card,1,7,702.2190,33.4390,702.2190000000000000,9.6000000000000000
2019-03-09,2019,1,3,Saturday ,B,Mandalay,Home and lifestyle,Member,Cash,1,7,383.5230,18.2630,383.5230000000000000,9.3000000000000000
2019-03-09,2019,1,3,Saturday ,B,Mandalay,Sports and travel,Member,Credit card,1,9,944.6220,44.9820,944.6220000000000000,4.2000000000000000
2019-03-09,2019,1,3,Saturday ,C,Naypyitaw,Electronic accessories,Normal,Cash,1,6,478.2330,22.7730,478.2330000000000000,8.7000000000000000
2019-03-09,2019,1,3,Saturday ,C,Naypyitaw,Fashion accessories,Normal,Cash,1,1,17.0940,0.8140,17.0940000000000000,5.0000000000000000
2019-03-09,2019,1,3,Saturday ,C,Naypyitaw,Food and beverages,Member,Cash,1,9,935.2665,44.5365,935.2665000000000000,6.7000000000000000
2019-03-09,2019,1,3,Saturday ,C,Naypyitaw,Sports and travel,Member,Cash,1,5,256.7775,12.2275,256.7775000000000000,6.6000000000000000
2019-03-10,2019,1,3,Sunday   ,A,Yangon,Electronic accessories,Normal,Ewallet,1,2,121.8630,5.8030,121.8630000000000000,8.8000000000000000
2019-03-10,2019,1,3,Sunday   ,A,Yangon,Fashion accessories,Normal,Credit card,1,2,184.1070,8.7670,184.1070000000000000,7.7000000000000000
2019-03-10,2019,1,3,Sunday   ,A,Yangon,Food and beverages,Member,Ewallet,1,7,74.4555,3.5455,74.4555000000000000,8.3000000000000000
2019-03-10,2019,1,3,Sunday   ,A,Yangon,Home and lifestyle,Normal,Credit card,1,7,688.6215,32.7915,688.6215000000000000,4.5000000000000000
2019-03-10,2019,1,3,Sunday   ,A,Yangon,Sports and travel,Member,Ewallet,1,5,328.7550,15.6550,328.7550000000000000,7.0000000000000000
2019-03-10,2019,1,3,Sunday   ,A,Yangon,Sports and travel,Normal,Ewallet,1,3,81.3960,3.8760,81.3960000000000000,6.6000000000000000
2019-03-10,2019,1,3,Sunday   ,B,Mandalay,Electronic accessories,Normal,Credit card,1,1,26.7225,1.2725,26.7225000000000000,5.1000000000000000
2019-03-10,2019,1,3,Sunday   ,B,Mandalay,Food and beverages,Normal,Credit card,2,10,314.5380,14.9780,157.2690000000000000,7.2500000000000000
2019-03-10,2019,1,3,Sunday   ,C,Naypyitaw,Fashion accessories,Normal,Credit card,1,3,144.0810,6.8610,144.0810000000000000,6.5000000000000000
2019-03-10,2019,1,3,Sunday   ,C,Naypyitaw,Health and beauty,Member,Credit card,1,10,860.4750,40.9750,860.4750000000000000,6.0000000000000000
2019-03-10,2019,1,3,Sunday   ,C,Naypyitaw,Home and lifestyle,Member,Credit card,1,9,338.2155,16.1055,338.2155000000000000,5.1000000000000000
2019-03-11,2019,1,3,Monday   ,A,Yangon,Fashion accessories,Normal,Cash,1,4,397.6140,18.9340,397.6140000000000000,6.8000000000000000
2019-03-11,2019,1,3,Monday   ,A,Yangon,Health and beauty,Member,Credit card,1,7,506.6355,24.1255,506.6355000000000000,4.6000000000000000
2019-03-11,2019,1,3,Monday   ,A,Yangon,Health and beauty,Normal,Credit card,1,2,125.5170,5.9770,125.5170000000000000,5.8000000000000000
2019-03-11,2019,1,3,Monday   ,A,Yangon,Home and lifestyle,Normal,Ewallet,2,13,681.4080,32.4480,340.7040000000000000,6.8000000000000000
2019-03-11,2019,1,3,Monday   ,B,Mandalay,Electronic accessories,Member,Credit card,1,5,181.0725,8.6225,181.0725000000000000,9.0000000000000000
2019-03-11,2019,1,3,Monday   ,B,Mandalay,Home and lifestyle,Normal,Ewallet,1,2,84.6300,4.0300,84.6300000000000000,4.4000000000000000
2019-03-11,2019,1,3,Monday   ,B,Mandalay,Sports and travel,Member,Cash,1,7,217.6335,10.3635,217.6335000000000000,6.5000000000000000
2019-03-11,2019,1,3,Monday   ,C,Naypyitaw,Food and beverages,Normal,Cash,1,6,294.6510,14.0310,294.6510000000000000,6.0000000000000000
2019-03-11,2019,1,3,Monday   ,C,Naypyitaw,Health and beauty,Member,Credit card,1,7,218.0745,10.3845,218.0745000000000000,8.1000000000000000
2019-03-11,2019,1,3,Monday   ,C,Naypyitaw,Sports and travel,Member,Credit card,1,7,254.0160,12.0960,254.0160000000000000,7.3000000000000000
2019-03-12,2019,1,3,Tuesday  ,A,Yangon,Health and beauty,Member,Cash,1,4,200.2140,9.5340,200.2140000000000000,9.1000000000000000
2019-03-12,2019,1,3,Tuesday  ,A,Yangon,Sports and travel,Member,Credit card,1,7,723.2400,34.4400,723.2400000000000000,8.7000000000000000
2019-03-12,2019,1,3,Tuesday  ,B,Mandalay,Electronic accessories,Member,Credit card,1,3,33.3585,1.5885,33.3585000000000000,8.7000000000000000
2019-03-12,2019,1,3,Tuesday  ,B,Mandalay,Health and beauty,Member,Credit card,2,10,649.1625,30.9125,324.5812500000000000,6.6500000000000000
2019-03-12,2019,1,3,Tuesday  ,B,Mandalay,Home and lifestyle,Member,Ewallet,1,7,299.3655,14.2555,299.3655000000000000,5.4000000000000000
2019-03-12,2019,1,3,Tuesday  ,B,Mandalay,Sports and travel,Normal,Ewallet,1,4,410.5080,19.5480,410.5080000000000000,6.4000000000000000
2019-03-12,2019,1,3,Tuesday  ,C,Naypyitaw,Electronic accessories,Normal,Cash,1,6,192.8430,9.1830,192.8430000000000000,9.3000000000000000
2019-03-12,2019,1,3,Tuesday  ,C,Naypyitaw,Food and beverages,Member,Cash,1,4,395.8920,18.8520,395.8920000000000000,8.6000000000000000
2019-03-12,2019,1,3,Tuesday  ,C,Naypyitaw,Food and beverages,Member,Ewallet,1,7,404.5440,19.2640,404.5440000000000000,5.2000000000000000
2019-03-12,2019,1,3,Tuesday  ,C,Naypyitaw,Health and beauty,Normal,Credit card,1,4,174.3000,8.3000,174.3000000000000000,8.2000000000000000
2019-03-12,2019,1,3,Tuesday  ,C,Naypyitaw,Home and lifestyle,Normal,Credit card,1,4,194.1240,9.2440,194.1240000000000000,6.2000000000000000
2019-03-13,2019,1,3,Wednesday,A,Yangon,Food and beverages,Normal,Credit card,1,7,336.5565,16.0265,336.5565000000000000,7.0000000000000000
2019-03-13,2019,1,3,Wednesday,A,Yangon,Food and beverages,Normal,Ewallet,1,5,284.9175,13.5675,284.9175000000000000,4.6000000000000000
2019-03-13,2019,1,3,Wednesday,A,Yangon,Health and beauty,Member,Cash,1,10,166.6350,7.9350,166.6350000000000000,5.8000000000000000
2019-03-13,2019,1,3,Wednesday,B,Mandalay,Fashion accessories,Member,Cash,1,4,160.8600,7.6600,160.8600000000000000,5.7000000000000000
2019-03-13,2019,1,3,Wednesday,B,Mandalay,Fashion accessories,Normal,Ewallet,1,2,72.8700,3.4700,72.8700000000000000,8.2000000000000000
2019-03-13,2019,1,3,Wednesday,B,Mandalay,Health and beauty,Normal,Ewallet,1,10,190.1550,9.0550,190.1550000000000000,5.9000000000000000
2019-03-13,2019,1,3,Wednesday,C,Naypyitaw,Fashion accessories,Normal,Ewallet,2,9,161.7210,7.7010,80.8605000000000000,8.2000000000000000
2019-03-13,2019,1,3,Wednesday,C,Naypyitaw,Home and lifestyle,Member,Credit card,1,8,536.8440,25.5640,536.8440000000000000,4.6000000000000000
2019-03-13,2019,1,3,Wednesday,C,Naypyitaw,Sports and travel,Member,Cash,1,2,153.0480,7.2880,153.0480000000000000,6.1000000000000000
2019-03-14,2019,1,3,Thursday ,A,Yangon,Electronic accessories,Normal,Cash,1,7,731.6925,34.8425,731.6925000000000000,7.6000000000000000
2019-03-14,2019,1,3,Thursday ,A,Yangon,Electronic accessories,Normal,Credit card,1,3,49.4235,2.3535,49.4235000000000000,5.8000000000000000
2019-03-14,2019,1,3,Thursday ,A,Yangon,Food and beverages,Member,Credit card,1,2,49.3080,2.3480,49.3080000000000000,7.9000000000000000
2019-03-14,2019,1,3,Thursday ,A,Yangon,Sports and travel,Member,Ewallet,1,9,921.1860,43.8660,921.1860000000000000,7.4000000000000000
2019-03-14,2019,1,3,Thursday ,B,Mandalay,Electronic accessories,Normal,Cash,1,9,203.9310,9.7110,203.9310000000000000,7.3000000000000000
2019-03-14,2019,1,3,Thursday ,B,Mandalay,Fashion accessories,Member,Credit card,1,7,402.2655,19.1555,402.2655000000000000,8.5000000000000000
2019-03-14,2019,1,3,Thursday ,B,Mandalay,Fashion accessories,Member,Ewallet,1,4,93.7440,4.4640,93.7440000000000000,4.1000000000000000
2019-03-14,2019,1,3,Thursday ,B,Mandalay,Food and beverages,Normal,Ewallet,1,8,446.9640,21.2840,446.9640000000000000,5.0000000000000000
2019-03-14,2019,1,3,Thursday ,B,Mandalay,Health and beauty,Member,Cash,1,10,867.0900,41.2900,867.0900000000000000,5.0000000000000000
2019-03-14,2019,1,3,Thursday ,C,Naypyitaw,Electronic accessories,Member,Ewallet,1,5,461.5275,21.9775,461.5275000000000000,4.4000000000000000
2019-03-14,2019,1,3,Thursday ,C,Naypyitaw,Electronic accessories,Normal,Cash,1,9,484.9740,23.0940,484.9740000000000000,5.6000000000000000
2019-03-14,2019,1,3,Thursday ,C,Naypyitaw,Electronic accessories,Normal,Ewallet,1,7,204.6975,9.7475,204.6975000000000000,6.0000000000000000
2019-03-14,2019,1,3,Thursday ,C,Naypyitaw,Fashion accessories,Normal,Cash,1,10,625.9050,29.8050,625.9050000000000000,5.3000000000000000
2019-03-14,2019,1,3,Thursday ,C,Naypyitaw,Food and beverages,Normal,Ewallet,1,10,814.3800,38.7800,814.3800000000000000,6.9000000000000000
2019-03-14,2019,1,3,Thursday ,C,Naypyitaw,Home and lifestyle,Normal,Credit card,1,4,148.9740,7.0940,148.9740000000000000,6.9000000000000000
2019-03-14,2019,1,3,Thursday ,C,Naypyitaw,Home and lifestyle,Normal,Ewallet,1,6,441.6930,21.0330,441.6930000000000000,5.2000000000000000
2019-03-14,2019,1,3,Thursday ,C,Naypyitaw,Sports and travel,Member,Credit card,1,1,44.9925,2.1425,44.9925000000000000,9.3000000000000000
2019-03-14,2019,1,3,Thursday ,C,Naypyitaw,Sports and travel,Member,Ewallet,1,6,221.8860,10.5660,221.8860000000000000,6.5000000000000000
2019-03-15,2019,1,3,Friday   ,A,Yangon,Fashion accessories,Member,Credit card,1,10,206.4300,9.8300,206.4300000000000000,7.2000000000000000
2019-03-15,2019,1,3,Friday   ,A,Yangon,Health and beauty,Normal,Cash,1,9,235.2105,11.2005,235.2105000000000000,7.4000000000000000
2019-03-15,2019,1,3,Friday   ,A,Yangon,Health and beauty,Normal,Credit card,1,2,202.8180,9.6580,202.8180000000000000,5.1000000000000000
2019-03-15,2019,1,3,Friday   ,B,Mandalay,Electronic accessories,Member,Cash,1,4,241.4580,11.4980,241.4580000000000000,6.6000000000000000
2019-03-15,2019,1,3,Friday   ,B,Mandalay,Fashion accessories,Normal,Ewallet,1,2,57.0780,2.7180,57.0780000000000000,4.3000000000000000
2019-03-15,2019,1,3,Friday   ,B,Mandalay,Health and beauty,Normal,Credit card,1,1,97.4190,4.6390,97.4190000000000000,9.8000000000000000
2019-03-15,2019,1,3,Friday   ,B,Mandalay,Health and beauty,Normal,Ewallet,1,8,90.3000,4.3000,90.3000000000000000,6.2000000000000000
2019-03-15,2019,1,3,Friday   ,B,Mandalay,Home and lifestyle,Normal,Cash,1,9,128.4255,6.1155,128.4255000000000000,5.8000000000000000
2019-03-15,2019,1,3,Friday   ,B,Mandalay,Home and lifestyle,Normal,Credit card,1,2,69.7200,3.3200,69.7200000000000000,4.4000000000000000
2019-03-15,2019,1,3,Friday   ,B,Mandalay,Sports and travel,Member,Cash,1,3,304.9200,14.5200,304.9200000000000000,5.3000000000000000
2019-03-15,2019,1,3,Friday   ,B,Mandalay,Sports and travel,Member,Credit card,1,8,760.4520,36.2120,760.4520000000000000,6.5000000000000000
2019-03-15,2019,1,3,Friday   ,C,Naypyitaw,Home and lifestyle,Normal,Ewallet,1,8,548.1840,26.1040,548.1840000000000000,6.3000000000000000
2019-03-16,2019,1,3,Saturday ,A,Yangon,Food and beverages,Normal,Ewallet,1,5,333.9525,15.9025,333.9525000000000000,4.8000000000000000
2019-03-16,2019,1,3,Saturday ,A,Yangon,Home and lifestyle,Normal,Cash,1,4,99.7500,4.7500,99.7500000000000000,5.2000000000000000
2019-03-16,2019,1,3,Saturday ,A,Yangon,Sports and travel,Normal,Ewallet,1,8,609.0000,29.0000,609.0000000000000000,9.2000000000000000
2019-03-16,2019,1,3,Saturday ,B,Mandalay,Electronic accessories,Normal,Cash,1,4,401.6880,19.1280,401.6880000000000000,7.9000000000000000
2019-03-16,2019,1,3,Saturday ,B,Mandalay,Sports and travel,Normal,Cash,1,1,78.7185,3.7485,78.7185000000000000,5.6000000000000000
2019-03-16,2019,1,3,Saturday ,B,Mandalay,Sports and travel,Normal,Ewallet,1,10,360.8850,17.1850,360.8850000000000000,6.7000000000000000
2019-03-16,2019,1,3,Saturday ,C,Naypyitaw,Fashion accessories,Normal,Ewallet,1,4,408.4920,19.4520,408.4920000000000000,6.8000000000000000
2019-03-16,2019,1,3,Saturday ,C,Naypyitaw,Food and beverages,Normal,Cash,1,9,829.7100,39.5100,829.7100000000000000,9.2000000000000000
2019-03-16,2019,1,3,Saturday ,C,Naypyitaw,Health and beauty,Member,Cash,1,2,32.2770,1.5370,32.2770000000000000,7.2000000000000000
2019-03-17,2019,1,3,Sunday   ,A,Yangon,Home and lifestyle,Normal,Cash,1,4,325.3740,15.4940,325.3740000000000000,4.2000000000000000
2019-03-17,2019,1,3,Sunday   ,A,Yangon,Sports and travel,Member,Ewallet,1,10,807.6600,38.4600,807.6600000000000000,5.6000000000000000
2019-03-17,2019,1,3,Sunday   ,B,Mandalay,Home and lifestyle,Normal,Credit card,1,9,106.5960,5.0760,106.5960000000000000,4.3000000000000000
2019-03-17,2019,1,3,Sunday   ,B,Mandalay,Sports and travel,Normal,Ewallet,1,6,343.4130,16.3530,343.4130000000000000,7.8000000000000000
2019-03-17,2019,1,3,Sunday   ,C,Naypyitaw,Fashion accessories,Member,Credit card,1,10,369.4950,17.5950,369.4950000000000000,8.4000000000000000
2019-03-17,2019,1,3,Sunday   ,C,Naypyitaw,Food and beverages,Member,Cash,1,1,23.7510,1.1310,23.7510000000000000,6.4000000000000000
2019-03-18,2019,1,3,Monday   ,A,Yangon,Electronic accessories,Normal,Credit card,1,4,214.9980,10.2380,214.9980000000000000,4.7000000000000000
2019-03-18,2019,1,3,Monday   ,A,Yangon,Sports and travel,Normal,Credit card,1,5,174.6150,8.3150,174.6150000000000000,4.2000000000000000
2019-03-18,2019,1,3,Monday   ,B,Mandalay,Home and lifestyle,Normal,Credit card,1,3,138.9780,6.6180,138.9780000000000000,7.9000000000000000
2019-03-18,2019,1,3,Monday   ,B,Mandalay,Home and lifestyle,Normal,Ewallet,1,3,314.0550,14.9550,314.0550000000000000,4.7000000000000000
2019-03-18,2019,1,3,Monday   ,C,Naypyitaw,Fashion accessories,Member,Cash,1,1,96.5790,4.5990,96.5790000000000000,9.8000000000000000
2019-03-18,2019,1,3,Monday   ,C,Naypyitaw,Fashion accessories,Member,Ewallet,1,1,54.0435,2.5735,54.0435000000000000,8.5000000000000000
2019-03-18,2019,1,3,Monday   ,C,Naypyitaw,Home and lifestyle,Member,Ewallet,1,10,299.5650,14.2650,299.5650000000000000,7.8000000000000000
2019-03-19,2019,1,3,Tuesday  ,A,Yangon,Electronic accessories,Normal,Credit card,1,5,171.7275,8.1775,171.7275000000000000,9.9000000000000000
2019-03-19,2019,1,3,Tuesday  ,A,Yangon,Electronic accessories,Normal,Ewallet,1,9,709.3170,33.7770,709.3170000000000000,6.2000000000000000
2019-03-19,2019,1,3,Tuesday  ,A,Yangon,Fashion accessories,Normal,Credit card,1,1,16.2750,0.7750,16.2750000000000000,7.4000000000000000
2019-03-19,2019,1,3,Tuesday  ,A,Yangon,Fashion accessories,Normal,Ewallet,1,9,721.9800,34.3800,721.9800000000000000,7.5000000000000000
2019-03-19,2019,1,3,Tuesday  ,A,Yangon,Food and beverages,Member,Cash,1,2,175.0140,8.3340,175.0140000000000000,7.6000000000000000
2019-03-19,2019,1,3,Tuesday  ,A,Yangon,Home and lifestyle,Member,Credit card,1,4,97.8180,4.6580,97.8180000000000000,5.9000000000000000
2019-03-19,2019,1,3,Tuesday  ,B,Mandalay,Fashion accessories,Member,Credit card,1,8,213.5280,10.1680,213.5280000000000000,6.7000000000000000
2019-03-19,2019,1,3,Tuesday  ,B,Mandalay,Health and beauty,Normal,Cash,1,7,223.0725,10.6225,223.0725000000000000,8.0000000000000000
2019-03-19,2019,1,3,Tuesday  ,B,Mandalay,Home and lifestyle,Member,Ewallet,1,4,163.0020,7.7620,163.0020000000000000,4.9000000000000000
2019-03-19,2019,1,3,Tuesday  ,C,Naypyitaw,Electronic accessories,Member,Ewallet,1,8,743.8200,35.4200,743.8200000000000000,4.7000000000000000
2019-03-19,2019,1,3,Tuesday  ,C,Naypyitaw,Electronic accessories,Normal,Cash,2,3,104.3910,4.9710,52.1955000000000000,5.2500000000000000
2019-03-19,2019,1,3,Tuesday  ,C,Naypyitaw,Fashion accessories,Member,Ewallet,1,10,867.6150,41.3150,867.6150000000000000,7.9000000000000000
2019-03-19,2019,1,3,Tuesday  ,C,Naypyitaw,Health and beauty,Normal,Credit card,1,4,277.7880,13.2280,277.7880000000000000,5.6000000000000000
2019-03-19,2019,1,3,Tuesday  ,C,Naypyitaw,Home and lifestyle,Member,Ewallet,1,4,317.2260,15.1060,317.2260000000000000,8.3000000000000000
2019-03-19,2019,1,3,Tuesday  ,C,Naypyitaw,Sports and travel,Normal,Ewallet,1,9,937.8180,44.6580,937.8180000000000000,9.0000000000000000
2019-03-20,2019,1,3,Wednesday,A,Yangon,Electronic accessories,Member,Ewallet,1,6,469.4130,22.3530,469.4130000000000000,5.0000000000000000
2019-03-20,2019,1,3,Wednesday,A,Yangon,Food and beverages,Member,Cash,1,1,96.1905,4.5805,96.1905000000000000,9.8000000000000000
2019-03-20,2019,1,3,Wednesday,A,Yangon,Food and beverages,Normal,Cash,1,2,90.8250,4.3250,90.8250000000000000,6.2000000000000000
2019-03-20,2019,1,3,Wednesday,A,Yangon,Home and lifestyle,Normal,Cash,1,9,887.9220,42.2820,887.9220000000000000,9.8000000000000000
2019-03-20,2019,1,3,Wednesday,A,Yangon,Sports and travel,Member,Credit card,1,10,462.2100,22.0100,462.2100000000000000,9.6000000000000000
2019-03-20,2019,1,3,Wednesday,A,Yangon,Sports and travel,Member,Ewallet,1,9,365.9040,17.4240,365.9040000000000000,4.2000000000000000
2019-03-20,2019,1,3,Wednesday,B,Mandalay,Fashion accessories,Member,Cash,1,1,35.3115,1.6815,35.3115000000000000,5.6000000000000000
2019-03-20,2019,1,3,Wednesday,B,Mandalay,Fashion accessories,Normal,Cash,1,2,208.4250,9.9250,208.4250000000000000,9.0000000000000000
2019-03-20,2019,1,3,Wednesday,B,Mandalay,Food and beverages,Member,Credit card,2,6,317.4570,15.1170,158.7285000000000000,6.5000000000000000
2019-03-20,2019,1,3,Wednesday,B,Mandalay,Home and lifestyle,Normal,Ewallet,1,5,484.8900,23.0900,484.8900000000000000,4.9000000000000000
2019-03-20,2019,1,3,Wednesday,B,Mandalay,Sports and travel,Normal,Cash,1,8,637.7280,30.3680,637.7280000000000000,5.5000000000000000
2019-03-20,2019,1,3,Wednesday,C,Naypyitaw,Fashion accessories,Member,Cash,1,10,745.3950,35.4950,745.3950000000000000,5.7000000000000000
2019-03-20,2019,1,3,Wednesday,C,Naypyitaw,Home and lifestyle,Member,Cash,1,6,523.9710,24.9510,523.9710000000000000,7.3000000000000000
2019-03-20,2019,1,3,Wednesday,C,Naypyitaw,Sports and travel,Member,Cash,1,5,132.5625,6.3125,132.5625000000000000,6.1000000000000000
2019-03-21,2019,1,3,Thursday ,A,Yangon,Electronic accessories,Member,Credit card,1,5,149.3625,7.1125,149.3625000000000000,9.1000000000000000
2019-03-21,2019,1,3,Thursday ,A,Yangon,Electronic accessories,Member,Ewallet,1,3,83.4120,3.9720,83.4120000000000000,4.7000000000000000
2019-03-21,2019,1,3,Thursday ,A,Yangon,Electronic accessories,Normal,Credit card,1,8,756.1680,36.0080,756.1680000000000000,4.5000000000000000
2019-03-21,2019,1,3,Thursday ,A,Yangon,Home and lifestyle,Member,Ewallet,1,9,319.7880,15.2280,319.7880000000000000,8.8000000000000000
2019-03-21,2019,1,3,Thursday ,B,Mandalay,Sports and travel,Member,Ewallet,1,4,207.8580,9.8980,207.8580000000000000,6.6000000000000000
2019-03-21,2019,1,3,Thursday ,C,Naypyitaw,Food and beverages,Normal,Ewallet,1,6,360.9270,17.1870,360.9270000000000000,5.9000000000000000
2019-03-22,2019,1,3,Friday   ,A,Yangon,Electronic accessories,Normal,Cash,1,1,99.9075,4.7575,99.9075000000000000,6.0000000000000000
2019-03-22,2019,1,3,Friday   ,A,Yangon,Food and beverages,Normal,Credit card,1,5,296.9400,14.1400,296.9400000000000000,4.5000000000000000
2019-03-22,2019,1,3,Friday   ,A,Yangon,Home and lifestyle,Member,Credit card,1,8,441.7560,21.0360,441.7560000000000000,8.5000000000000000
2019-03-22,2019,1,3,Friday   ,A,Yangon,Home and lifestyle,Normal,Credit card,1,1,19.1940,0.9140,19.1940000000000000,8.3000000000000000
2019-03-22,2019,1,3,Friday   ,A,Yangon,Home and lifestyle,Normal,Ewallet,1,8,427.8120,20.3720,427.8120000000000000,9.2000000000000000
2019-03-22,2019,1,3,Friday   ,A,Yangon,Sports and travel,Normal,Cash,1,6,391.4190,18.6390,391.4190000000000000,7.4000000000000000
2019-03-22,2019,1,3,Friday   ,A,Yangon,Sports and travel,Normal,Credit card,1,5,451.0275,21.4775,451.0275000000000000,8.6000000000000000
2019-03-22,2019,1,3,Friday   ,B,Mandalay,Fashion accessories,Member,Ewallet,1,4,75.0540,3.5740,75.0540000000000000,6.5000000000000000
2019-03-22,2019,1,3,Friday   ,B,Mandalay,Sports and travel,Member,Credit card,1,8,742.8120,35.3720,742.8120000000000000,4.3000000000000000
2019-03-22,2019,1,3,Friday   ,B,Mandalay,Sports and travel,Normal,Cash,1,6,233.2260,11.1060,233.2260000000000000,4.5000000000000000
2019-03-23,2019,1,3,Saturday ,A,Yangon,Electronic accessories,Member,Ewallet,1,10,771.4350,36.7350,771.4350000000000000,9.5000000000000000
2019-03-23,2019,1,3,Saturday ,A,Yangon,Fashion accessories,Normal,Ewallet,1,4,156.0300,7.4300,156.0300000000000000,8.3000000000000000
2019-03-23,2019,1,3,Saturday ,A,Yangon,Food and beverages,Normal,Ewallet,2,9,631.6065,30.0765,315.8032500000000000,6.8500000000000000
2019-03-23,2019,1,3,Saturday ,A,Yangon,Home and lifestyle,Normal,Ewallet,1,1,26.5545,1.2645,26.5545000000000000,6.1000000000000000
2019-03-23,2019,1,3,Saturday ,A,Yangon,Sports and travel,Member,Ewallet,1,10,162.7500,7.7500,162.7500000000000000,8.0000000000000000
2019-03-23,2019,1,3,Saturday ,B,Mandalay,Fashion accessories,Member,Credit card,1,4,384.4680,18.3080,384.4680000000000000,4.8000000000000000
2019-03-23,2019,1,3,Saturday ,C,Naypyitaw,Fashion accessories,Member,Ewallet,1,7,495.3165,23.5865,495.3165000000000000,6.9000000000000000
2019-03-23,2019,1,3,Saturday ,C,Naypyitaw,Health and beauty,Normal,Ewallet,1,8,461.3280,21.9680,461.3280000000000000,7.6000000000000000
2019-03-23,2019,1,3,Saturday ,C,Naypyitaw,Home and lifestyle,Member,Credit card,1,7,596.8200,28.4200,596.8200000000000000,8.1000000000000000
2019-03-23,2019,1,3,Saturday ,C,Naypyitaw,Home and lifestyle,Normal,Cash,1,7,408.7335,19.4635,408.7335000000000000,8.5000000000000000
2019-03-24,2019,1,3,Sunday   ,A,Yangon,Home and lifestyle,Member,Cash,1,4,276.9480,13.1880,276.9480000000000000,6.0000000000000000
2019-03-24,2019,1,3,Sunday   ,A,Yangon,Home and lifestyle,Member,Ewallet,1,2,147.6720,7.0320,147.6720000000000000,9.6000000000000000
2019-03-24,2019,1,3,Sunday   ,B,Mandalay,Fashion accessories,Member,Credit card,1,6,370.1250,17.6250,370.1250000000000000,5.9000000000000000
2019-03-24,2019,1,3,Sunday   ,B,Mandalay,Health and beauty,Normal,Credit card,1,5,435.1200,20.7200,435.1200000000000000,6.6000000000000000
2019-03-24,2019,1,3,Sunday   ,B,Mandalay,Home and lifestyle,Normal,Ewallet,1,6,629.4960,29.9760,629.4960000000000000,7.1000000000000000
2019-03-24,2019,1,3,Sunday   ,B,Mandalay,Sports and travel,Normal,Cash,1,5,130.0425,6.1925,130.0425000000000000,8.5000000000000000
2019-03-24,2019,1,3,Sunday   ,C,Naypyitaw,Electronic accessories,Normal,Cash,1,10,681.9750,32.4750,681.9750000000000000,5.2000000000000000
2019-03-24,2019,1,3,Sunday   ,C,Naypyitaw,Food and beverages,Normal,Cash,1,9,321.1110,15.2910,321.1110000000000000,4.2000000000000000
2019-03-24,2019,1,3,Sunday   ,C,Naypyitaw,Home and lifestyle,Member,Cash,2,5,407.7990,19.4190,203.8995000000000000,7.4000000000000000
2019-03-24,2019,1,3,Sunday   ,C,Naypyitaw,Sports and travel,Member,Ewallet,1,5,77.1750,3.6750,77.1750000000000000,8.5000000000000000
2019-03-25,2019,1,3,Monday   ,A,Yangon,Electronic accessories,Member,Cash,2,11,294.7140,14.0340,147.3570000000000000,7.2500000000000000
2019-03-25,2019,1,3,Monday   ,A,Yangon,Food and beverages,Normal,Ewallet,1,4,232.6380,11.0780,232.6380000000000000,8.0000000000000000
2019-03-25,2019,1,3,Monday   ,A,Yangon,Health and beauty,Normal,Cash,1,3,49.7700,2.3700,49.7700000000000000,9.5000000000000000
